source_file,team_code,tournament_name,round_number,side,opponent,win_loss,judge,num_positions,num_adv_inh_solv,num_offs,num_cards_total,num_cards_with_highlight,total_highlighted_words,parse_confidence,warnings,tournament_source,num_offs_x_num_cards_total,num_offs_x_total_highlighted_words,num_cards_total_x_num_cards_with_highlight,num_positions_x_num_cards_total,num_adv_inh_solv_x_num_cards_total,dataset_split
MichiganState-FoMa-Neg-04---Gonzaga-Round-8.docx,Michigan State FM,Gonzaga,8,neg,Kentucky RW,L,"Washington Snelling - ONLINE, Tyler Foster Isabella",3,0,3,1,1,1356,high,,Gonzaga,3,4068,1,3,0,test
Baylor-MePh-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Baylor PM,Northwestern,2,neg,Kansas State DR,L,"Raines Karthikeyan, Viveth Merriwether Jessie",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
WakeForest-LiSf-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,Wake Forest SL,Northwestern,4,aff,Michigan SS,L,"Shih Jordan - ONLINE, Tommy Sampat Jayden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
CSULongBeach-OrMe-Neg-04---Operation_-Gonzigga-(Gonzaga-University-Jesuit-Debates)-Round-1.docx,CSU Long Beach OM,Gonzaga,1,neg,Michigan AO,W,"Ou McCullough, Hunter Ortega Curtis",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Michigan-OuAg-Neg-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,Michigan AO,Northwestern,3,neg,CSU Long Beach ES,W,"Saenz Griffith, David Ou Robert",2,0,2,17,17,2215,high,,Northwestern,34,4430,289,34,0,test
Emory-WaKi-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,Emory KW,Gonzaga,2,aff,Michigan AO,L,"Ou Repko - ONLINE, William Wang Tinghan",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Emory-ChFe-Neg-Northwestern-Round-3.docx,Emory CF,Northwestern,3,neg,Georgetown GT,W,"Tamfu Freehan, Tim Feldman Conor",5,0,5,3,3,290,high,,Northwestern,15,1450,9,15,0,test
Michigan-OuAg-Aff-4-Gonzaga-University-Jesuit-Debates-Round-5.docx,Michigan AO,Gonzaga,5,aff,Wake Forest LW,L,"Wolfe Reza Husain - ONLINE, Irshad Ou Robert",1,1,0,23,23,3440,high,,Gonzaga,0,0,529,23,23,test
Michigan-ShSh-Aff-Northwestern-Round-3.docx,Michigan SS,Northwestern,3,aff,George Mason RS - ONLINE,W,"Shananier Channa - ONLINE, Dhruv Shih Conner",4,4,0,26,26,3653,high,,Northwestern,0,0,676,104,104,test
Texas-GaSt-Neg-02---Gonzaga-Round-4.docx,Texas GS,Gonzaga,4,neg,UTD PR,L,"Ravi Moore - ONLINE, Jack Stevenson Devon",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Wake Forest DE,Northwestern,1,neg,Indiana TF,W,"Fish Karthikeyan, Viveth Elliott Elizabeth",4,0,4,13,13,1584,high,,Northwestern,52,6336,169,52,0,test
WakeForest-LeSa-Neg-Northwestern-Round-3.docx,Wake Forest SL,Northwestern,3,neg,UC Berkeley RM,W,"Reichel Reeves, Peyton Sampat Jayden",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Michigan-BaPa-Aff-Northwestern-Round-6.docx,Michigan BP,Northwestern,6,aff,UTD HK,W,"Hale Howley, Shannon Barrett Eleanor",3,3,0,46,45,5847,high,,Northwestern,0,0,2070,138,138,test
WakeForest-KaSh-Aff-1---Northwestern-Round-2.docx,Wake Forest SK,Northwestern,2,aff,Georgetown GT,L,"Tamfu Baez, Kristiana Shakarov Hanna",1,1,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
DartmouthCollege-CaGo-Neg-4---Gonzaga-Round-5.docx,Dartmouth CG,Gonzaga,5,neg,UTD PR,L,"Ravi Perkins, Dallas Cai Nora",6,0,6,1,1,1801,high,,Gonzaga,6,10806,1,6,0,test
Emory-RuYo-Aff-3.-Gonzaga-Round-3.docx,Emory RY,Gonzaga,3,aff,Minnesota HU,W,"Usenov Hirn, Kevin Rupp Serena",10,10,0,5,5,1349,high,,Gonzaga,0,0,25,50,50,test
MichiganState-JaSc-Neg-4---Gonzaga-Round-4.docx,Michigan State JS,Gonzaga,4,neg,Stanford LY - ONLINE,L,"Yan Kelley, Brandon Jarman Zaria",4,0,4,5,5,1607,high,,Gonzaga,20,6428,25,20,0,test
Kansas-AiUl-Neg-1.-Northwestern-Round-7.docx,Kansas AU,Northwestern,7,neg,Emory AS,W,"Stumpff Freehan, Tim Ain Claire",10,0,10,1,1,91,high,,Northwestern,10,910,1,10,0,test
MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,Macalester HW,Northwestern,3,neg,Binghamton CK,L,"King Brough, Taylor Harrison Isa",2,0,2,1,1,863,high,,Northwestern,2,1726,1,2,0,test
Texas-FeLo-Neg-2--Gonzaga-Round-3.docx,Texas FL,Gonzaga,3,neg,Kansas BM,W,"McConnell Fleming, Nick Feinstein Lindsay Jade",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Kentucky-GaSl-Neg-Northwestern-Round-8.docx,Kentucky GS,Northwestern,8,neg,Emory CF,W,"Charabuddi O'Gorman - ONLINE, Tom Gabay Ariel",8,0,8,9,9,1872,high,,Northwestern,72,14976,81,72,0,test
UTD-PeRa-Neg-01---Northwestern-Round-5.docx,UTD PR,Northwestern,5,neg,Michigan ES,L,"Shetty Shaikh, Zahir Penumetcha Rahul",5,0,5,6,6,1025,high,,Northwestern,30,5125,36,30,0,test
Wyoming-CaHa-Aff-NUSO-Round-5.docx,Wyoming CH,Northwestern,5,aff,Emory PS,L,"Stearns Freehan, Tim Campbell Jaden",2,2,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
ArizonaState-SaSm-Neg-3---Gonzaga-Round-4.docx,Arizona State SS,Gonzaga,4,neg,Georgia CK,L,"Kaidar-Heafetz Snelling - ONLINE, Tyler Smith Aden",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Emory-CrSt-Aff-Gonzaga-Round-7.docx,Emory CS,Gonzaga,7,aff,Wake Forest DE,L,"Elliott O'Gorman - ONLINE, Danielle Cross Thaddeus",6,6,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
UCBerkeley-MeRe-Aff-3---Gonzaga-Round-8.docx,UC Berkeley RM,Gonzaga,8,aff,UTD DD,W,"D'Antuono Williams, DJ Menotti Emilio",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Michigan-EsSh-Neg-Gonzaga-Round-3.docx,Michigan ES,Gonzaga,3,neg,Kansas HP - ONLINE,W,"Persinger Stamenkovic Diez, Nikola Esmailzadeh Cyrus",3,0,3,10,10,3872,high,,Gonzaga,30,11616,100,30,0,test
MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Macalester HW,Northwestern,2,neg,Kansas State DS,W,"Draeger Meadows, Chad Harrison Isa",4,0,4,6,6,1236,high,,Northwestern,24,4944,36,24,0,test
WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,Wake Forest HN,Northwestern,8,neg,Kansas SC,W,"Chidambaranathan Namakula, Subbi Hale Destiny",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Emory-ChRa-Aff-Gonzaga-Round-1.docx,Emory CR,Gonzaga,1,aff,Kansas HP - ONLINE,L,"Persinger Osei - ONLINE, Kwudjwa Ravikumar Adhitya",2,2,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-8.docx,Georgetown TP,Gonzaga,8,aff,Harvard AB,L,"Bodet Brough, Taylor Perez-Rubio Nora",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
DartmouthCollege-CaGo-Aff-1---NUSO-Round-4.docx,Dartmouth CG,Northwestern,4,aff,Southern California BR - ONLINE,L,"Rahman Renee - ONLINE, Avalyn Cai Nora",7,7,0,4,4,503,high,,Northwestern,0,0,16,28,28,test
Emory-RuYo-Aff-1.-Northwestern-Round-2.docx,Emory RY,Northwestern,2,aff,Baylor DL,W,"Lassen Freehan, Tim Rupp Serena",3,3,0,3,3,735,high,,Northwestern,0,0,9,9,9,test
GeorgeMason-WrWi-Neg-4---Gonzaga-Round-6.docx,George Mason WW,Gonzaga,6,neg,Northwestern NP,L,"Patterson Taylor - ONLINE, Terrell Wright Ashley",5,0,5,2,2,908,high,,Gonzaga,10,4540,4,10,0,test
Kansas-LaSc-Neg-Northwestern-Round-3.docx,Kansas LS,Northwestern,3,neg,West Georgia KK,W,"Kennon Li, Vincent H",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,test
WakeForest-HaNa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Wake Forest HN,Northwestern,2,aff,Emory GS,L,"Song Joseph, Kyle Hale Destiny",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Macalester DC,Northwestern,1,neg,Wake Forest PS,L,"Sencion Rooney, David Durbin Annabelle",2,0,2,0,0,0,medium,,Northwestern,0,0,0,0,0,test
WakeForest-HaNa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,Wake Forest HN,Northwestern,4,neg,Dartmouth BJ,L,"Jones Hudson, Lawson Hale Destiny",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
UCDavis-MiSh-Neg-Northwestern-Round-2.docx,UC Davis MS,Northwestern,2,neg,Kansas PH,L,"Hato Monteith, Squid Shaikh Umar",2,0,2,7,7,1184,high,,Northwestern,14,2368,49,14,0,test
Kansas-BrWa-Neg-3---Gonzaga-Round-2.docx,Kansas BW,Gonzaga,2,neg,Northwestern AT,L,"Tahirkheli McIntosh, Valerie Brown Connor",5,0,5,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
SouthernCalifornia-BrMa-Neg-Northwestern-Round-7.docx,Southern California BM,Northwestern,7,neg,Kansas MB - ONLINE,L,"Bath Starks - ONLINE, LaTonya Bradley Clare",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Gonzaga-WeRo-Neg-Gonzaga!-Round-6.docx,Gonzaga WR,Gonzaga,6,neg,Iowa BS - ONLINE,W,"Sanderson Schultz - ONLINE, Jim Wellman Kaelyn",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Michigan-ShSh-Neg-Gonzaga-Round-6.docx,Michigan SS,Gonzaga,6,neg,Dartmouth JR - ONLINE,W,"Rao Aoki, Kenji Shih Conner",5,0,5,12,12,1247,high,,Gonzaga,60,6235,144,60,0,test
MichiganState-GuLe-Aff-Gonzaga-Round-1.docx,Michigan State GL,Gonzaga,1,aff,Southern California DT - ONLINE,W,"Turner Karthikeyan - ONLINE, Viveth Gusis Joanna",6,6,0,1,1,446,high,,Gonzaga,0,0,1,6,6,test
Kansas-AiUl-Aff-3.-Gonzaga-Round-4.docx,Kansas UA,Gonzaga,4,aff,Emory CS - ONLINE,W,"Stumpff Repko - ONLINE, William Ain Claire",10,10,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Northwestern-LuLe-Neg-01---Northwestern-Round-8.docx,Northwestern LL,Northwestern,8,neg,Emory LY,L,"Yang Martin - ONLINE, Nate Lundberg Annabeth",12,0,12,0,0,0,medium,,Northwestern,0,0,0,0,0,test
UTD-HoHu-Neg-02---Gonzaga-Round-2.docx,UTD HH,Gonzaga,2,neg,Michigan AM,L,"Moon Buntin, Jeff Humphrey Adam",8,0,8,9,9,1591,high,,Gonzaga,72,12728,81,72,0,test
Texas-FeLo-Neg-2--Gonzaga-Round-1.docx,Texas FL,Gonzaga,1,neg,UC Berkeley GS,W,"Gilrain-Lennon Morbeck - ONLINE, Gabriel Feinstein Lindsay Jade",2,0,2,6,6,632,high,,Gonzaga,12,1264,36,12,0,test
WesternKentucky-NeKu-Aff-01---Northwestern-Round-3.docx,Western Kentucky KN,Northwestern,3,aff,Michigan HM,L,"McIlhenny Fernando - ONLINE, Aaron Ney Riley",6,6,0,33,33,3286,high,,Northwestern,0,0,1089,198,198,test
Emory-StTa-Neg-Gonzaga-Round-1.docx,Emory TS,Gonzaga,1,neg,Iowa PA - ONLINE,L,"Anderson McElligott Dal Pra - ONLINE, Sophia Stearns Maggie",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
WakeForest-LeSa-Neg-Northwestern-Round-1.docx,Wake Forest SL,Northwestern,1,neg,Southern California ZB - ONLINE,W,"Bhuket Sendejas - ONLINE, Adrian Sampat Jayden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Wyoming-WiWi-Aff-1.-Northwestern-Round-8.docx,Wyoming WW,Northwestern,8,aff,CSU Long Beach ES,L,"Saenz Azad, Aaraf Willson Jean-Luc",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
MichiganState-GuLe-Aff-Gonzaga-Round-5.docx,Michigan State GL,Gonzaga,5,aff,Kansas UA,W,"Ain O'Gorman - ONLINE, Danielle Gusis Joanna",8,8,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Northwestern-HePe-Neg-02---Gonzaga-University-Jesuit-Debates-Round-6.docx,Northwestern HP,Gonzaga,6,neg,Harvard/Amherst SL,W,"Lourenco McGraw, Bennett Peltier Nathan",8,0,8,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Gonzaga-WeRo-Neg-Northwestern-Round-7.docx,Gonzaga WR,Northwestern,7,neg,Michigan AO,L,"Ou Martin - ONLINE, Nate Wellman Kaelyn",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Georgetown-PeTa-Aff-01---Jesuit-Debates-@-Gonzaga-University-Round-6.docx,Georgetown TP,Gonzaga,6,aff,Northwestern LL,L,"Lundberg Kuffour, Julian Perez-Rubio Nora",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Texas-GaSt-Aff-02---Gonzaga-Round-1.docx,Texas GS,Gonzaga,1,aff,Michigan State FM - ONLINE,L,"Martin Roetlin - ONLINE, Spencer Stevenson Devon",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-2.docx,UC Berkeley BU,Gonzaga,2,aff,Binghamton CK,L,"King Zaidi, Kumail Urfalian Molly",1,1,0,4,4,1676,high,,Gonzaga,0,0,16,4,4,test
UCBerkeley-GiSi-Neg-2----Gonzaga-University-Jesuit-Debates-Round-7.docx,UC Berkeley GS,Gonzaga,7,neg,Michigan HM - ONLINE,W,"McIlhenny Spiers, Jared Situ Aaron",2,0,2,9,9,2470,high,,Gonzaga,18,4940,81,18,0,test
WakeForest-LeSa-Neg-Northwestern-Round-7.docx,Wake Forest SL,Northwestern,7,neg,Harvard DS,W,"Sridharan Cavanaugh, Ryan Sampat Jayden",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,test
UTD-PeRa-Neg-04---Gonzaga-Round-2.docx,UTD PR,Gonzaga,2,neg,Harvard AB,L,"Bodet Revare, Graham Penumetcha Rahul",4,0,4,6,6,2255,high,,Gonzaga,24,9020,36,24,0,test
UTD-PeRa-Aff-04---Gonzaga-Round-4.docx,UTD PR,Gonzaga,4,aff,Texas GS - ONLINE,W,"Gade Moore - ONLINE, Jack Penumetcha Rahul",1,1,0,6,6,2412,high,,Gonzaga,0,0,36,6,6,test
Georgetown-AgCo-Aff-04---Gonzaga-Round-6.docx,Georgetown AC,Gonzaga,6,aff,Wake Forest AB,W,"Brown Michael, Joshua Cowan Connelly",1,1,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Kentucky-GaSl-Neg-Gonzaga-Round-4.docx,Kentucky GS,Gonzaga,4,neg,Wake Forest HN - ONLINE,W,"Namikas Makuch, Flynn Gabay Ariel",2,0,2,1,1,1195,high,,Gonzaga,2,2390,1,2,0,test
DartmouthCollege-CaGo-Aff-1---NUSO-Round-1.docx,Dartmouth CG,Northwestern,1,aff,Western Kentucky SS,L,"StPeter Hall, Sherry Cai Nora",3,3,0,1,1,1130,high,,Northwestern,0,0,1,3,3,test
Emory-OkPa-Aff-1---Northwestern-Round-5.docx,Emory OP,Northwestern,5,aff,Wake Forest DE,L,"Elliott Griffith, David okahata michi",2,2,0,5,5,574,high,,Northwestern,0,0,25,10,10,test
KansasState-DrSp-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,Kansas State DS,Northwestern,1,neg,Emory OP,L,"Park Freehan, Tim Spurlock Cody",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Georgia-KaCh-Neg-3---Gonzaga-Round-8.docx,Georgia CK,Gonzaga,8,neg,Emory CR - ONLINE,W,"Charabuddi Rooney, David Kaidar-Heafetz Eshkar",2,0,2,1,1,61,high,,Gonzaga,2,122,1,2,0,test
Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx,Iowa PA,Gonzaga,8,neg,Emory RY _ ONLINE,W,"Young Weideman, Joe Parfenoff Grey",1,0,1,1,1,469,high,,Gonzaga,1,469,1,1,0,test
Emory-GrCh-Aff-3---Gonzaga-Round-7.docx,Emory CG,Gonzaga,7,aff,Navy CR - ONLINE,L,"Connor Ella - ONLINE, Maeve Chen Jason",8,8,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Emory-ChRa-Neg-Gonzaga-Round-2.docx,Emory CR,Gonzaga,2,neg,Purdue HH - ONLINE,W,"Hansen Wunderlich - ONLINE, Carly Ravikumar Adhitya",7,0,7,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Emory-JiRa-Neg-NUSO-Round-8.docx,Emory JR,Northwestern,8,neg,Western Kentucky CF,W,"Fournier Edwards, Maverick Ravikumar Adhitya",1,0,1,0,0,0,medium,,Northwestern,0,0,0,0,0,test
MissouriState-NeSi-Aff-01-Northwestern-Round-1.docx,Missouri State NS,Northwestern,1,aff,Emory KS,L,"Shirts Revare, Graham Neal Nico",7,7,0,22,22,2100,high,,Northwestern,0,0,484,154,154,test
Michigan-EsSh-Aff-Northwestern-Round-4.docx,Michigan ES,Northwestern,4,aff,Iowa WE,W,"Eltyeb Yonter, Victoria Esmailzadeh Cyrus",2,2,0,30,30,4758,high,,Northwestern,0,0,900,60,60,test
Emory-KiSh-Neg-01---Northwestern-Round-7.docx,Emory KS,Northwestern,7,neg,Michigan State GS,W,"Shehzad Osei, Kwudjwa Shirts Jared",3,0,3,0,0,0,medium,,Northwestern,0,0,0,0,0,test
UTD-HoHu-Neg-02---Gonzaga-Round-8.docx,UTD HH,Gonzaga,8,neg,Wake Forest LW,W,"Wolfe Anderson - ONLINE, Ralph Humphrey Adam",2,0,2,5,5,1630,high,,Gonzaga,10,3260,25,10,0,test
Kansas-HaPe-Neg-Northwestern-Round-1.docx,Kansas PH,Northwestern,1,neg,Northwestern LL,W,"Lundberg White, Adam Hato Brooklynn",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,Wake Forest HN,Gonzaga,3,neg,Michigan HM - ONLINE,W,"McIlhenny Anderson - ONLINE, Ralph Hale Destiny",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Texas-GaSt-Neg-02---Gonzaga-Round-2.docx,Texas GS,Gonzaga,2,neg,Iowa BS - ONLINE,L,"Sanderson Santora - ONLINE, Jeremy Stevenson Devon",1,0,1,1,1,111,high,,Gonzaga,1,111,1,1,0,test
Emory-LoYa-Neg-03---Gonzaga-Round-8.docx,Emory LY,Gonzaga,8,neg,Michigan CC,W,"Chen Spiers, Jared Yang Coralynn",13,0,13,1,1,613,high,,Gonzaga,13,7969,1,13,0,test
WakeForest-DiEl-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,Wake Forest DE,Northwestern,5,neg,Emory OP,W,"Park Griffith, David Elliott Elizabeth",4,0,4,6,6,1349,high,,Northwestern,24,5396,36,24,0,test
WakeForest-DiEl-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,Wake Forest DE,Northwestern,7,aff,Michigan State FM,L,"Martin Weintraub, Josh Elliott Elizabeth",1,1,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
MichiganState-JaSc-Aff-1---Northwestern-Round-6.docx,Michigan State JS,Northwestern,6,aff,Northwestern PS,L,"Souchet Allsup - ONLINE, Andrew Jarman Zaria",3,3,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Georgetown-AgCo-Aff-01---Northwestern-Round-7.docx,Georgetown AC,Northwestern,7,aff,Michigan SS,W,"Shih Wagner - ONLINE, Addison Cowan Connelly",3,3,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-7.docx,UC Berkeley BU,Gonzaga,7,neg,Georgia CK,W,"Kaidar-Heafetz Aoki, Kenji Urfalian Molly",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
WesternKentucky-InPu-Neg-1-----NUSO-----Northwestern-Round-1.docx,Western Kentucky IP,Northwestern,1,neg,Iowa BS,L,"Sanderson Hudson, Lawson Ingram Kole",3,0,3,3,3,787,high,,Northwestern,9,2361,9,9,0,test
Kansas-BrWa-Aff-1---Northwestern-Round-5.docx,Kansas BW,Northwestern,5,aff,North Texas VH - ONLINE,W,"Hasper Jensen - ONLINE, William Brown Connor",9,9,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Cornell-DyVo-Neg-Northwestern-Round-4.docx,Cornell DV,Northwestern,4,neg,Western Kentucky SS,L,"StPeter Bukowsky - ONLINE, Holden Dye Matthew",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
WesternKentucky-InPu-Aff-1-----NUSO-----Northwestern-Round-3.docx,Western Kentucky IP,Northwestern,3,aff,Dartmouth HP,L,"Park Morbeck, Gabriel Ingram Kole",4,4,0,22,22,2684,high,,Northwestern,0,0,484,88,88,test
Emory-OkPa-Neg-1---Northwestern-Round-6.docx,Emory OP,Northwestern,6,neg,Kansas HM,W,"Hernandez & Martinez stidham, jasmine okahata",4,0,4,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Michigan-BaPa-Aff-Northwestern-Round-3.docx,Michigan BP,Northwestern,3,aff,Trinity PK - ONLINE,W,"King Revelins - ONLINE, Armands Barrett Eleanor",4,4,0,29,29,4753,high,,Northwestern,0,0,841,116,116,test
DartmouthCollege-JoBe-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,Dartmouth BJ,Northwestern,5,neg,Western Kentucky SS,L,"StPeter Puerto, Dimarvin Ben-Abdallah Sheima",1,0,1,1,1,1798,high,,Northwestern,1,1798,1,1,0,test
Michigan-OuAg-Aff-1-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,Michigan AO,Northwestern,4,aff,Emory PS,W,"Stearns Weintraub, Josh Ou Robert",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
MichiganState-FoMa-Neg-01---Northwestern-Round-6.docx,Michigan State FM,Northwestern,6,neg,Georgia CK,W,"Kaidar-Heafetz Hirn, Kevin Foster Isabella",6,0,6,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Baylor-DaLa-Neg-Gonzaga-Round-8.docx,Baylor DL,Gonzaga,8,neg,George Mason WW - ONLINE,L,"Wright McGraw, Bennett Darwish Omar",1,0,1,3,3,1305,high,,Gonzaga,3,1305,9,3,0,test
Northwestern-NePa-Neg-2---Gonzaga-Round-3.docx,Northwestern NP,Gonzaga,3,neg,Emory CS - ONLINE,W,"Stumpff Dal Pra - ONLINE, Sophia Nestor Maryclare",0,0,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Georgetown-LaNa-Neg-03---Gonzaga-Round-3.docx,Georgetown LN,Gonzaga,3,neg,Southern California BM,L,"Martin Stannard, Matt Lastelick Luke",9,0,9,3,3,513,high,,Gonzaga,27,4617,9,27,0,test
Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Iowa WE,Northwestern,2,neg,West Georgia KK,L,"Kennon Reza Husain, Irshad Weimar Nathan",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Emory-GaSo-Neg-4.-Gonzaga-Round-2.docx,Emory GS,Gonzaga,2,neg,Michigan State FM - ONLINE,W,"Martin Hirn, Kevin Gallagher Daniel",7,0,7,2,2,2067,high,,Gonzaga,14,14469,4,14,0,test
KansasState-DrSp-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Kansas State DS,Northwestern,2,aff,Macalester HW,L,"Winters Meadows, Chad Spurlock Cody",1,1,0,6,6,1154,high,,Northwestern,0,0,36,6,6,test
Emory-GeMa-Neg-Northwestern-Round-5.docx,Emory GM,Northwestern,5,neg,Northwestern AT,W,"Tahirkheli Kwon, Young Maxwell Raleigh",7,0,7,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Northwestern-LuLe-Aff-03---Gonzaga-Round-7.docx,Northwestern LL,Gonzaga,7,aff,Kansas SS,L,"Shaw Roetlin - ONLINE, Spencer Lundberg Annabeth",1,1,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
Georgetown-AgCo-Aff-04---Gonzaga-Round-8.docx,Georgetown AC,Gonzaga,8,aff,Kansas SL,L,"Larson Watson - ONLINE, Solomon Cowan Connelly",4,4,0,0,0,0,medium,,Gonzaga,0,0,0,0,0,test
ArizonaState-SaSm-Aff-1---Owen-L.-Coon-Round-3.docx,Arizona State SS,Northwestern,3,aff,Kansas SC,L,"Chidambaranathan Karthikeyan, Viveth Smith Aden",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
Michigan-MoAl-Aff-1---Northwestern-Round-2.docx,Michigan AM,Northwestern,2,aff,Emory SW,L,"Wang Weintraub, Josh Moon Ava",2,2,0,36,36,2832,high,,Northwestern,0,0,1296,72,72,test
MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,Macalester HW,Northwestern,7,neg,Iowa BS,L,"Bilicki & Sanderson stidham, jasmine Harrison",2,0,2,2,2,1607,high,,Northwestern,4,3214,4,4,0,test
Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,Stanford LL,Northwestern,7,neg,Michigan GJ,W,"Joyce Revelins - ONLINE, Armands Lai Kevin",5,0,5,32,32,3410,high,,Northwestern,160,17050,1024,160,0,test
Harvard-DeSr-Aff-1.-Northwestern-Round-6.docx,Harvard DS,Northwestern,6,aff,Emory CF,W,"Charabuddi Reese - ONLINE, Thomas Deshpande Niranjan",0,0,0,0,0,0,medium,,Northwestern,0,0,0,0,0,test
DartmouthCollege-KaRa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,Dartmouth KR,Northwestern,2,neg,Wake Forest MP,L,"Peters Jordan - ONLINE, Tommy Rao Sebastian",3,0,3,0,0,0,medium,,Northwestern,0,0,0,0,0,test
